species,shci_name,ae_raw,correction,ae_corrected,ref_label,ref_value,expt,discrepancy
li_f,LiF,139.73836564662628,-1.9,137.83836564662627,SHCI_PBE_D0,137.34,137.6,0.4983656466262687
p_h2,PH2,154.91538519476333,-8.6,146.31538519476334,SHCI_PBE_D0,145.96,144.7,0.3553851947633291
si_h2_singlet,SiH2(1A1),154.28884790859323,-7.8999999999999995,146.38884790859322,SHCI_PBE_D0,146.05,144.1,0.338847908593209
n_o,NO,152.15196820480926,-2.94,149.21196820480927,SHCI_PBE_D0,150.23,149.81,-1.0180317951907227
h_o_cl,HOCl,166.57786976588653,-9.68,156.89786976588653,SHCI_PBE_D0,156.93,156.88,-0.03213023411348104
c_s,CS,172.07905527687453,-2.63,169.44905527687453,SHCI_PBE_D0,169.67,170.4,-0.22094472312545577
c_h2_singlet,CH2(1A1),181.0464656992122,-10.459999999999999,170.5864656992122,SHCI_PBE_D0,171.1,170.83,-0.5135343007877964
n_h2,NH2,182.33705720310044,-11.76,170.57705720310045,SHCI_PBE_D0,171.1,170.59,-0.5229427968995424
h2_s,H2S,184.65662214492954,-10.33,174.32662214492953,SHCI_PBE_D0,173.41,173.2,0.9166221449295335
c_n,CN,180.16585073686358,-3.1900000000000004,176.97585073686358,SHCI_PBE_D0,178.58,178.12,-1.604149263136435
c_h2_triplet,CH2(3B1),190.70397878465718,-10.780000000000001,179.92397878465718,SHCI_PBE_D0,179.95,179.83,-0.026021215342808546
si_o,SiO,193.75708726219108,-2.68,191.07708726219107,SHCI_PBE_D0,190.53,189.8,0.5470872621910701
si_h3,SiH3,228.8800504717612,-14.0,214.8800504717612,SHCI_PBE_D0,214.02,212.2,0.8600504717611841
h2_o,H2O,233.11303902501115,-13.75,219.36303902501115,SHCI_PBE_D0,219.51,219.37,-0.14696097498884342
n2,N2,227.84716947143698,-3.5,224.34716947143698,SHCI_PBE_D0,225.62,224.94,-1.27283052856302
p_h3,PH3,243.1655017001772,-14.879999999999999,228.2855017001772,SHCI_PBE_D0,227.36,227.1,0.9255017001771932
h2_o2,H2O2,268.85363128397216,-17.26,251.59363128397217,SHCI_PBE_D0,252.33,252.21,-0.7363687160278403
s_o2,SO2,260.93389451107686,-6.17,254.76389451107687,SHCI_PBE_D0,255.0,254.46,-0.23610548892312977
c_o,CO,259.5477601654254,-3.55,255.9977601654254,SHCI_PBE_D0,256.47,256.23,-0.4722398345746228
h_c_o,HCO,279.18164713614493,-8.68,270.5016471361449,SHCI_PBE_D0,270.92,270.76,-0.4183528638550911
n_h3,NH3,297.838856095503,-21.6,276.23885609550297,SHCI_PBE_D0,276.97,276.59,-0.7311439044970598
c_h3,CH3,307.90006149999886,-18.8,289.10006149999884,SHCI_PBE_D0,289.18,289.11,-0.07993850000116254
h_c_n,HCN,312.8862722188859,-10.26,302.6262722188859,SHCI_PBE_D0,303.76,303.14,-1.1337277811140893
si_h4,SiH4,326.1162331006082,-20.4,305.71623310060824,SHCI_PBE_D0,304.27,302.6,1.4462331006082536
h2_c_o,H2CO,374.4806670635161,-17.169999999999998,357.31066706351606,SHCI_PBE_D0,357.88,357.48,-0.5693329364839315
c_h3_cl,CH3Cl,396.6714866252485,-24.59,372.08148662524854,SHCI_PBE_D0,371.53,371.35,0.5514866252485717
c_o2,CO2,390.1181102086015,-8.25,381.8681102086015,SHCI_PBE_D0,382.46,381.98,-0.5918897913985006
c2_h2,C2H2,405.0769416139421,-16.96,388.1169416139421,SHCI_PBE_D0,388.84,388.64,-0.7230583860578577
c_h4,CH4,420.5192076214528,-28.009999999999998,392.5092076214528,SHCI_PBE_D0,392.56,392.47,-0.05079237854721441
n2_h4,N2H4,437.9684482309344,-33.19,404.77844823093443,SHCI_PBE_D0,406.6,404.81,-1.821551769065593
h3_c_s_h,H3CSH,476.4330177080791,-29.8,446.6330177080791,SHCI_PBE_D0,445.91,445.1,0.7230177080790554
h3_c_o_h,H3COH,513.8213080250223,-32.519999999999996,481.3013080250223,SHCI_PBE_D0,481.52,480.97,-0.21869197497767345
si2_h6,Si2H6,538.2839267936218,-32.5,505.78392679362184,SHCI_PBE_D0,503.34,500.1,2.44392679362187
c2_h4,C2H4,563.7994659739228,-32.16,531.6394659739228,SHCI_PBE_D0,532.09,532.04,-0.4505340260772073
c2_h6,C2H6,713.2860209532611,-46.79,666.4960209532611,SHCI_PBE_D0,666.97,666.19,-0.47397904673891844
