species,shci_name,ae_raw,correction,ae_corrected,ref_label,ref_value,expt,discrepancy
c_n,CN,180.37285434781833,-3.1900000000000004,177.18285434781833,SHCI_PBE_D0,178.58,178.12,-1.3971456521816776
c_h2_triplet,CH2(3B1),190.79488937345562,-10.780000000000001,180.01488937345562,SHCI_PBE_D0,179.95,179.83,0.06488937345562817
si_o,SiO,193.15086114364803,-2.68,190.47086114364802,SHCI_PBE_D0,190.53,189.8,-0.059138856351978575
si_h3,SiH3,228.66186073447193,-14.0,214.66186073447193,SHCI_PBE_D0,214.02,212.2,0.6418607344719192
h2_o,H2O,233.06004326269723,-13.75,219.31004326269723,SHCI_PBE_D0,219.51,219.37,-0.19995673730275598
n2,N2,227.95999138772984,-3.5,224.45999138772984,SHCI_PBE_D0,225.62,224.94,-1.1600086122701612
p_h3,PH3,242.91488502493448,-14.879999999999999,228.03488502493448,SHCI_PBE_D0,227.36,227.1,0.6748850249344684
h2_o2,H2O2,268.93005984894035,-17.26,251.67005984894035,SHCI_PBE_D0,252.33,252.21,-0.6599401510596579
s_o2,SO2,260.72674772125293,-6.17,254.55674772125295,SHCI_PBE_D0,255.0,254.46,-0.4432522787470532
c_o,CO,259.48401540868537,-3.55,255.93401540868535,SHCI_PBE_D0,256.47,256.23,-0.5359845913146728
h_c_o,HCO,279.23082866870453,-8.68,270.5508286687045,SHCI_PBE_D0,270.92,270.76,-0.3691713312954903
n_h3,NH3,298.03564980665027,-21.6,276.43564980665025,SHCI_PBE_D0,276.97,276.59,-0.5343501933497805
c_h3,CH3,307.9240821510222,-18.8,289.1240821510222,SHCI_PBE_D0,289.18,289.11,-0.05591784897779917
h_c_n,HCN,313.13608171616875,-10.26,302.87608171616876,SHCI_PBE_D0,303.76,303.14,-0.8839182838312354
si_h4,SiH4,325.498470162044,-20.4,305.098470162044,SHCI_PBE_D0,304.27,302.6,0.8284701620440273
h2_c_o,H2CO,374.6859446136559,-17.169999999999998,357.5159446136559,SHCI_PBE_D0,357.88,357.48,-0.3640553863440914
c_h3_cl,CH3Cl,396.68336452808984,-24.59,372.09336452808986,SHCI_PBE_D0,371.53,371.35,0.5633645280898918
c_o2,CO2,390.18561060075206,-8.25,381.93561060075206,SHCI_PBE_D0,382.46,381.98,-0.5243893992479229
c2_h2,C2H2,405.4680328079392,-16.96,388.50803280793923,SHCI_PBE_D0,388.84,388.64,-0.33196719206074476
c_h4,CH4,420.5335312650355,-28.009999999999998,392.5235312650355,SHCI_PBE_D0,392.56,392.47,-0.03646873496450098
h3_c_s_h,H3CSH,476.06604266325144,-29.8,446.2660426632514,SHCI_PBE_D0,445.91,445.1,0.3560426632514009
h3_c_o_h,H3COH,513.7690959994583,-32.519999999999996,481.2490959994583,SHCI_PBE_D0,481.52,480.97,-0.27090400054169095
c2_h4,C2H4,564.106098781515,-32.16,531.946098781515,SHCI_PBE_D0,532.09,532.04,-0.14390121848498438
