species,shci_name,ae_raw,correction,ae_corrected,ref_label,ref_value,expt,discrepancy
n_o,NO,152.37292520865768,-2.94,149.43292520865768,SHCI_PBE_D0,150.23,149.81,-0.7970747913423111
h_o_cl,HOCl,167.00532360963678,-9.68,157.32532360963677,SHCI_PBE_D0,156.93,156.88,0.39532360963676183
c_s,CS,171.79217842530005,-2.63,169.16217842530006,SHCI_PBE_D0,169.67,170.4,-0.5078215746999319
c_h2_singlet,CH2(1A1),181.26474883625215,-10.459999999999999,170.80474883625214,SHCI_PBE_D0,171.1,170.83,-0.29525116374784943
n_h2,NH2,182.76720188282314,-11.76,171.00720188282315,SHCI_PBE_D0,171.1,170.59,-0.09279811717684083
h2_s,H2S,184.0130920113543,-10.33,173.6830920113543,SHCI_PBE_D0,173.41,173.2,0.2730920113542936
c_n,CN,180.41002402625327,-3.1900000000000004,177.22002402625327,SHCI_PBE_D0,178.58,178.12,-1.3599759737467423
c_h2_triplet,CH2(3B1),190.81763713845012,-10.780000000000001,180.03763713845012,SHCI_PBE_D0,179.95,179.83,0.08763713845013399
si_o,SiO,193.67611959419995,-2.68,190.99611959419994,SHCI_PBE_D0,190.53,189.8,0.4661195941999381
si_h3,SiH3,228.4267641750947,-14.0,214.4267641750947,SHCI_PBE_D0,214.02,212.2,0.4067641750946791
h2_o,H2O,233.2071310843241,-13.75,219.4571310843241,SHCI_PBE_D0,219.51,219.37,-0.05286891567590146
n2,N2,228.2126545006547,-3.5,224.7126545006547,SHCI_PBE_D0,225.62,224.94,-0.907345499345297
p_h3,PH3,241.9820761933788,-14.879999999999999,227.1020761933788,SHCI_PBE_D0,227.36,227.1,-0.2579238066212213
h2_o2,H2O2,268.98507010803604,-17.26,251.72507010803605,SHCI_PBE_D0,252.33,252.21,-0.6049298919639625
s_o2,SO2,260.5305494219537,-6.17,254.36054942195372,SHCI_PBE_D0,255.0,254.46,-0.6394505780462794
c_o,CO,259.6553934004078,-3.55,256.10539340040776,SHCI_PBE_D0,256.47,256.23,-0.36460659959226405
h_c_o,HCO,279.32142702070774,-8.68,270.64142702070774,SHCI_PBE_D0,270.92,270.76,-0.278572979292278
n_h3,NH3,298.3980686538938,-21.6,276.7980686538938,SHCI_PBE_D0,276.97,276.59,-0.17193134610624838
c_h3,CH3,308.0790857141179,-18.8,289.2790857141179,SHCI_PBE_D0,289.18,289.11,0.0990857141179049
h_c_n,HCN,313.13097715877086,-10.26,302.87097715877087,SHCI_PBE_D0,303.76,303.14,-0.8890228412291208
si_h4,SiH4,325.3619315169944,-20.4,304.9619315169944,SHCI_PBE_D0,304.27,302.6,0.6919315169944298
h2_c_o,H2CO,374.73714438234106,-17.169999999999998,357.56714438234104,SHCI_PBE_D0,357.88,357.48,-0.3128556176589541
c_h3_cl,CH3Cl,397.21282776336943,-24.59,372.62282776336946,SHCI_PBE_D0,371.53,371.35,1.0928277633694847
c_o2,CO2,390.29624830278044,-8.25,382.04624830278044,SHCI_PBE_D0,382.46,381.98,-0.41375169721953853
c2_h2,C2H2,405.22405489487716,-16.96,388.2640548948772,SHCI_PBE_D0,388.84,388.64,-0.5759451051227984
c_h4,CH4,420.72389297583044,-28.009999999999998,392.71389297583045,SHCI_PBE_D0,392.56,392.47,0.1538929758304448
n2_h4,N2H4,438.9255734637346,-33.19,405.7355734637346,SHCI_PBE_D0,406.6,404.81,-0.8644265362653982
h3_c_s_h,H3CSH,476.2422927012666,-29.8,446.4422927012666,SHCI_PBE_D0,445.91,445.1,0.5322927012665559
h3_c_o_h,H3COH,514.0448578603686,-32.519999999999996,481.52485786036857,SHCI_PBE_D0,481.52,480.97,0.004857860368588263
c2_h4,C2H4,564.1300082993451,-32.16,531.9700082993452,SHCI_PBE_D0,532.09,532.04,-0.11999170065485032
c2_h6,C2H6,713.7692757350441,-46.79,666.9792757350441,SHCI_PBE_D0,666.97,666.19,0.009275735044070643
