species,shci_name,ae_raw,correction,ae_corrected,ref_label,ref_value,expt,discrepancy
si_h2_triplet,SiH2(3B1),133.00610779995847,-8.3,124.70610779995847,SHCI_PBE_D0,124.42,123.4,0.28610779995847224
h_f,HF,141.74141518311333,-6.44,135.30141518311333,SHCI_PBE_D0,135.37,135.27,-0.06858481688666984
li_f,LiF,138.49660294533,-1.9,136.59660294533,SHCI_PBE_D0,137.34,137.6,-0.7433970546699982
p_h2,PH2,154.3796123567043,-8.6,145.77961235670432,SHCI_PBE_D0,145.96,144.7,-0.18038764329568835
si_h2_singlet,SiH2(1A1),153.95537416009296,-7.8999999999999995,146.05537416009295,SHCI_PBE_D0,146.05,144.1,0.005374160092941338
n_o,NO,151.89403745730866,-2.94,148.95403745730866,SHCI_PBE_D0,150.23,149.81,-1.2759625426913317
h_o_cl,HOCl,166.21283844990802,-9.68,156.532838449908,SHCI_PBE_D0,156.93,156.88,-0.39716155009199383
c_s,CS,171.35435591994843,-2.63,168.72435591994844,SHCI_PBE_D0,169.67,170.4,-0.9456440800515509
c_h2_singlet,CH2(1A1),181.1756007885413,-10.459999999999999,170.71560078854128,SHCI_PBE_D0,171.1,170.83,-0.3843992114587138
n_h2,NH2,182.5508731428672,-11.76,170.7908731428672,SHCI_PBE_D0,171.1,170.59,-0.30912685713278165
h2_s,H2S,184.62454075319195,-10.33,174.29454075319194,SHCI_PBE_D0,173.41,173.2,0.884540753191942
c_n,CN,179.79523796315846,-3.1900000000000004,176.60523796315846,SHCI_PBE_D0,178.58,178.12,-1.974762036841554
c_h2_triplet,CH2(3B1),190.78995961510236,-10.780000000000001,180.00995961510236,SHCI_PBE_D0,179.95,179.83,0.0599596151023718
si_o,SiO,192.44232522468909,-2.68,189.76232522468908,SHCI_PBE_D0,190.53,189.8,-0.7676747753109225
si_h3,SiH3,228.55765011310334,-14.0,214.55765011310334,SHCI_PBE_D0,214.02,212.2,0.5376501131033251
h2_o,H2O,233.3316451235955,-13.75,219.5816451235955,SHCI_PBE_D0,219.51,219.37,0.07164512359551622
n2,N2,227.81148283508003,-3.5,224.31148283508003,SHCI_PBE_D0,225.62,224.94,-1.3085171649199765
p_h3,PH3,242.52120890228522,-14.879999999999999,227.64120890228523,SHCI_PBE_D0,227.36,227.1,0.2812089022852149
h2_o2,H2O2,269.14871533877886,-17.26,251.88871533877887,SHCI_PBE_D0,252.33,252.21,-0.44128466122114673
s_o2,SO2,259.40096289010586,-6.17,253.23096289010587,SHCI_PBE_D0,255.0,254.46,-1.7690371098941284
c_o,CO,259.3350970107717,-3.55,255.78509701077166,SHCI_PBE_D0,256.47,256.23,-0.6849029892283625
h_c_o,HCO,278.97198774132136,-8.68,270.29198774132135,SHCI_PBE_D0,270.92,270.76,-0.6280122586786661
n_h3,NH3,298.04601437937526,-21.6,276.44601437937524,SHCI_PBE_D0,276.97,276.59,-0.523985620624785
c_h3,CH3,308.0901708315075,-18.8,289.2901708315075,SHCI_PBE_D0,289.18,289.11,0.11017083150750295
h_c_n,HCN,312.6989884351663,-10.26,302.4389884351663,SHCI_PBE_D0,303.76,303.14,-1.3210115648336682
si_h4,SiH4,325.68592968418085,-20.4,305.28592968418087,SHCI_PBE_D0,304.27,302.6,1.0159296841808896
h2_c_o,H2CO,374.57479104110575,-17.169999999999998,357.40479104110574,SHCI_PBE_D0,357.88,357.48,-0.47520895889425674
c_h3_cl,CH3Cl,396.8483373617928,-24.59,372.2583373617928,SHCI_PBE_D0,371.53,371.35,0.7283373617928532
c_o2,CO2,389.73032841545415,-8.25,381.48032841545415,SHCI_PBE_D0,382.46,381.98,-0.9796715845458266
c2_h2,C2H2,404.8533422542844,-16.96,387.89334225428445,SHCI_PBE_D0,388.84,388.64,-0.9466577457155267
c_h4,CH4,420.96960772718097,-28.009999999999998,392.959607727181,SHCI_PBE_D0,392.56,392.47,0.39960772718097815
n2_h4,N2H4,438.2629142240708,-33.19,405.0729142240708,SHCI_PBE_D0,406.6,404.81,-1.5270857759292085
h3_c_s_h,H3CSH,476.61463669144365,-29.8,446.81463669144364,SHCI_PBE_D0,445.91,445.1,0.9046366914436135
h3_c_o_h,H3COH,514.3284436537357,-32.519999999999996,481.8084436537357,SHCI_PBE_D0,481.52,480.97,0.288443653735726
si2_h6,Si2H6,537.1645029182814,-32.5,504.6645029182814,SHCI_PBE_D0,503.34,500.1,1.3245029182814392
c2_h4,C2H4,564.0254471053977,-32.16,531.8654471053977,SHCI_PBE_D0,532.09,532.04,-0.22455289460231143
c2_h6,C2H6,713.9388397606674,-46.79,667.1488397606674,SHCI_PBE_D0,666.97,666.19,0.17883976066741525
